zip,county
71051,Bossier Parish
71052,De Soto Parish
71055,Webster Parish
71060,Caddo Parish
71061,Caddo Parish
71063,De Soto Parish
71064,Bossier Parish
71067,Bossier Parish
71069,Caddo Parish
71071,Webster Parish
71072,Webster Parish
71073,Webster Parish
71075,Bossier Parish
71075,Webster Parish
71078,De Soto Parish
71082,Caddo Parish
71101,Caddo Parish
71103,Caddo Parish
71104,Bossier Parish
71104,Caddo Parish
71105,Bossier Parish
71105,Caddo Parish
71106,Caddo Parish
71107,Bossier Parish
71107,Caddo Parish
71108,Caddo Parish
71109,Caddo Parish
71110,Bossier Parish
71111,Bossier Parish
71112,Bossier Parish
71113,Bossier Parish
71115,Caddo Parish
71118,Caddo Parish
71119,Caddo Parish
71129,Caddo Parish
71133,Caddo Parish
71134,Caddo Parish
71135,Caddo Parish
71136,Caddo Parish
71137,Bossier Parish
71138,Caddo Parish
71148,Caddo Parish
71149,Caddo Parish
71161,Caddo Parish
71162,Caddo Parish
71163,Caddo Parish
71164,Caddo Parish
71165,Caddo Parish
71166,Caddo Parish
71171,Bossier Parish
71172,Bossier Parish
71419,De Soto Parish
85602,Cochise County
85603,Cochise County
85605,Cochise County
85606,Cochise County
85607,Cochise County
85608,Cochise County
85609,Cochise County
85610,Cochise County
85611,Cochise County
85613,Cochise County
85615,Cochise County
85616,Cochise County
85617,Cochise County
85620,Cochise County
85625,Cochise County
85626,Cochise County
85627,Cochise County
85630,Cochise County
85632,Cochise County
85635,Cochise County
85636,Cochise County
85638,Cochise County
85643,Cochise County
85650,Cochise County
51001,Plymouth County
51001,Union County
51003,Plymouth County
51004,Woodbury County
51006,Woodbury County
51007,Woodbury County
51008,Plymouth County
51015,Woodbury County
51016,Woodbury County
51018,Woodbury County
51019,Woodbury County
51022,Plymouth County
51023,Union County
51024,Plymouth County
51026,Woodbury County
51027,Plymouth County
51028,Plymouth County
51028,Woodbury County
51030,Woodbury County
51031,Plymouth County
51034,Woodbury County
51036,Plymouth County
51038,Plymouth County
51039,Woodbury County
51044,Woodbury County
51045,Plymouth County
51048,Woodbury County
51050,Plymouth County
51052,Woodbury County
51054,Woodbury County
51055,Woodbury County
51056,Woodbury County
51061,Woodbury County
51062,Plymouth County
51063,Woodbury County
51101,Woodbury County
51102,Woodbury County
51103,Woodbury County
51104,Woodbury County
51105,Woodbury County
51106,Woodbury County
51108,Plymouth County
51108,Woodbury County
51109,Plymouth County
51109,Woodbury County
51111,Woodbury County
57001,Union County
57004,Union County
57010,Union County
57025,Union County
57034,Union County
57038,Union County
57049,Union County
68030,Dakota County
68710,Dixon County
68728,Dixon County
68731,Dakota County
68732,Dixon County
68733,Dakota County
68733,Dixon County
68739,Dixon County
68741,Dakota County
68743,Dakota County
68745,Dixon County
68751,Dixon County
68757,Dixon County
68770,Dakota County
68770,Dixon County
68776,Dakota County
68784,Dixon County
68785,Dakota County
68785,Dixon County
68787,Dixon County
68792,Dixon County
57001,Lincoln County
57003,Minnehaha County
57004,Lincoln County
57005,Minnehaha County
57012,McCook County
57013,Lincoln County
57014,Lincoln County
57014,Turner County
57015,Turner County
57018,Minnehaha County
57020,Minnehaha County
57021,Turner County
57022,Minnehaha County
57027,Lincoln County
57029,Turner County
57030,Minnehaha County
57032,Lincoln County
57033,Minnehaha County
57034,Lincoln County
57035,McCook County
57035,Minnehaha County
57036,Turner County
57037,Turner County
57039,Lincoln County
57039,Turner County
57041,Minnehaha County
57042,Minnehaha County
57043,McCook County
57043,Turner County
57045,Turner County
57047,McCook County
57047,Turner County
57048,McCook County
57048,Minnehaha County
57053,McCook County
57053,Turner County
57055,Minnehaha County
57058,McCook County
57064,Lincoln County
57064,Turner County
57068,Minnehaha County
57070,Turner County
57073,Turner County
57077,Lincoln County
57101,Minnehaha County
57103,Minnehaha County
57104,Minnehaha County
57105,Minnehaha County
57106,Lincoln County
57106,Minnehaha County
57107,Minnehaha County
57108,Lincoln County
57108,Minnehaha County
57109,Minnehaha County
57110,Minnehaha County
57117,Minnehaha County
57118,Minnehaha County
57197,Minnehaha County
57319,McCook County
57319,Turner County
57321,McCook County
57332,McCook County
57374,McCook County
46506,St. Joseph County
46530,St. Joseph County
46536,St. Joseph County
46544,St. Joseph County
46545,St. Joseph County
46546,St. Joseph County
46550,St. Joseph County
46552,St. Joseph County
46554,St. Joseph County
46556,St. Joseph County
46561,St. Joseph County
46563,St. Joseph County
46573,St. Joseph County
46574,St. Joseph County
46595,St. Joseph County
46601,St. Joseph County
46613,St. Joseph County
46614,St. Joseph County
46615,St. Joseph County
46616,St. Joseph County
46617,St. Joseph County
46619,St. Joseph County
46624,St. Joseph County
46628,St. Joseph County
46634,St. Joseph County
46635,St. Joseph County
46637,St. Joseph County
46660,St. Joseph County
46680,St. Joseph County
49031,Cass County
49042,Cass County
49045,Cass County
49047,Cass County
49061,Cass County
49065,Cass County
49067,Cass County
49093,Cass County
49095,Cass County
49099,Cass County
49102,Cass County
49111,Cass County
49112,Cass County
49120,Cass County
49130,Cass County
29031,Union County
29178,Union County
29301,Spartanburg County
29302,Spartanburg County
29303,Spartanburg County
29304,Spartanburg County
29305,Spartanburg County
29306,Spartanburg County
29307,Spartanburg County
29316,Spartanburg County
29320,Spartanburg County
29321,Union County
29322,Spartanburg County
29323,Spartanburg County
29324,Spartanburg County
29329,Spartanburg County
29330,Spartanburg County
29331,Spartanburg County
29333,Spartanburg County
29334,Spartanburg County
29335,Spartanburg County
29335,Union County
29336,Spartanburg County
29338,Spartanburg County
29346,Spartanburg County
29349,Spartanburg County
29353,Union County
29356,Spartanburg County
29364,Union County
29365,Spartanburg County
29368,Spartanburg County
29369,Spartanburg County
29372,Spartanburg County
29372,Union County
29373,Spartanburg County
29374,Spartanburg County
29374,Union County
29375,Spartanburg County
29376,Spartanburg County
29377,Spartanburg County
29378,Spartanburg County
29379,Union County
29385,Spartanburg County
29388,Spartanburg County
29650,Spartanburg County
29651,Spartanburg County
99001,Spokane County
99003,Spokane County
99004,Spokane County
99005,Spokane County
99006,Pend Oreille County
99006,Spokane County
99006,Stevens County
99008,Spokane County
99009,Pend Oreille County
99009,Spokane County
99011,Spokane County
99012,Spokane County
99013,Spokane County
99013,Stevens County
99016,Spokane County
99018,Spokane County
99019,Spokane County
99020,Spokane County
99021,Spokane County
99022,Spokane County
99023,Spokane County
99025,Spokane County
99026,Spokane County
99026,Stevens County
99027,Spokane County
99029,Spokane County
99030,Spokane County
99031,Spokane County
99032,Spokane County
99033,Spokane County
99034,Stevens County
99036,Spokane County
99037,Spokane County
99039,Spokane County
99040,Stevens County
99101,Stevens County
99109,Stevens County
99110,Spokane County
99110,Stevens County
99114,Stevens County
99119,Pend Oreille County
99122,Stevens County
99126,Stevens County
99129,Stevens County
99131,Stevens County
99137,Stevens County
99139,Pend Oreille County
99141,Stevens County
99148,Stevens County
99151,Stevens County
99152,Pend Oreille County
99153,Pend Oreille County
99156,Pend Oreille County
99156,Spokane County
99157,Stevens County
99160,Stevens County
99167,Stevens County
99170,Spokane County
99173,Stevens County
99180,Pend Oreille County
99181,Stevens County
99201,Spokane County
99202,Spokane County
99203,Spokane County
99204,Spokane County
99205,Spokane County
99206,Spokane County
99207,Spokane County
99208,Spokane County
99209,Spokane County
99210,Spokane County
99211,Spokane County
99212,Spokane County
99213,Spokane County
99214,Spokane County
99216,Spokane County
99217,Spokane County
99218,Spokane County
99219,Spokane County
99220,Spokane County
99223,Spokane County
99224,Spokane County
99228,Spokane County
62515,Sangamon County
62520,Sangamon County
62530,Sangamon County
62536,Sangamon County
62539,Sangamon County
62545,Sangamon County
62548,Sangamon County
62558,Sangamon County
62561,Sangamon County
62563,Sangamon County
62613,Menard County
62615,Sangamon County
62625,Sangamon County
62629,Sangamon County
62642,Menard County
62661,Sangamon County
62666,Menard County
62670,Sangamon County
62673,Menard County
62675,Menard County
62677,Sangamon County
62684,Sangamon County
62688,Menard County
62689,Sangamon County
62690,Sangamon County
62692,Sangamon County
62693,Sangamon County
62701,Sangamon County
62702,Sangamon County
62703,Sangamon County
62704,Sangamon County
62705,Sangamon County
62707,Sangamon County
62708,Sangamon County
62711,Sangamon County
62712,Sangamon County
62791,Sangamon County
01001,Hampden County
01002,Hampshire County
01003,Hampshire County
01004,Hampshire County
01007,Hampshire County
01008,Hampden County
01009,Hampden County
01010,Hampden County
01011,Hampden County
01011,Hampshire County
01012,Hampshire County
01013,Hampden County
01014,Hampden County
01020,Hampden County
01021,Hampden County
01022,Hampden County
01026,Hampshire County
01027,Hampshire County
01028,Hampden County
01030,Hampden County
01032,Hampshire County
01033,Hampshire County
01034,Hampden County
01035,Hampshire County
01036,Hampden County
01038,Hampshire County
01039,Hampshire County
01040,Hampden County
01041,Hampden County
01050,Hampden County
01050,Hampshire County
01053,Hampshire County
01056,Hampden County
01057,Hampden County
01060,Hampshire County
01061,Hampshire County
01062,Hampshire County
01063,Hampshire County
01066,Hampshire County
01069,Hampden County
01070,Hampshire County
01071,Hampden County
01073,Hampshire County
01075,Hampshire County
01077,Hampden County
01079,Hampden County
01080,Hampden County
01081,Hampden County
01082,Hampshire County
01084,Hampshire County
01085,Hampden County
01086,Hampden County
01088,Hampshire County
01089,Hampden County
01090,Hampden County
01095,Hampden County
01096,Hampshire County
01097,Hampden County
01098,Hampshire County
01101,Hampden County
01103,Hampden County
01104,Hampden County
01105,Hampden County
01106,Hampden County
01107,Hampden County
01108,Hampden County
01109,Hampden County
01116,Hampden County
01118,Hampden County
01119,Hampden County
01128,Hampden County
01129,Hampden County
01138,Hampden County
01139,Hampden County
01151,Hampden County
01199,Hampden County
01223,Hampden County
01235,Hampshire County
01243,Hampshire County
01330,Hampshire County
01521,Hampden County
65463,Dallas County
65536,Dallas County
65590,Dallas County
65601,Polk County
65604,Greene County
65610,Christian County
65610,Greene County
65612,Greene County
65613,Polk County
65614,Christian County
65617,Greene County
65617,Polk County
65619,Christian County
65619,Greene County
65620,Christian County
65622,Dallas County
65622,Polk County
65629,Christian County
65630,Christian County
65631,Christian County
65632,Dallas County
65632,Webster County
65640,Polk County
65644,Dallas County
65644,Webster County
65645,Polk County
65648,Dallas County
65648,Greene County
65648,Polk County
65648,Webster County
65649,Polk County
65650,Polk County
65652,Christian County
65652,Webster County
65653,Christian County
65656,Christian County
65657,Christian County
65663,Polk County
65669,Christian County
65674,Polk County
65685,Dallas County
65685,Polk County
65705,Christian County
65706,Webster County
65710,Polk County
65713,Webster County
65714,Christian County
65720,Christian County
65721,Christian County
65721,Greene County
65722,Dallas County
65724,Polk County
65725,Greene County
65725,Polk County
65727,Polk County
65728,Christian County
65737,Christian County
65738,Christian County
65738,Greene County
65742,Christian County
65742,Greene County
65742,Webster County
65746,Webster County
65753,Christian County
65754,Christian County
65757,Greene County
65757,Webster County
65759,Christian County
65764,Dallas County
65767,Dallas County
65767,Polk County
65770,Greene County
65770,Polk County
65771,Christian County
65781,Greene County
65781,Polk County
65783,Dallas County
65786,Dallas County
65801,Greene County
65802,Greene County
65803,Greene County
65804,Greene County
65805,Greene County
65806,Greene County
65807,Greene County
65808,Greene County
65809,Greene County
65810,Greene County
65814,Greene County
43010,Clark County
43044,Clark County
43078,Clark County
43140,Clark County
43153,Clark County
45314,Clark County
45316,Clark County
45319,Clark County
45323,Clark County
45324,Clark County
45341,Clark County
45344,Clark County
45349,Clark County
45368,Clark County
45369,Clark County
45372,Clark County
45387,Clark County
45501,Clark County
45502,Clark County
45503,Clark County
45504,Clark County
45505,Clark County
45506,Clark County
16666,Centre County
16677,Centre County
16686,Centre County
16801,Centre County
16802,Centre County
16803,Centre County
16804,Centre County
